374
2622.02 199.0 -295.95,163 164,stand,,,
2813.21 -42.7868 -296.593,167,stand,,,
3032.24 67.0222 -303.875,167,stand,,,
4057.21 -1216.57 -251.875,209,stand,,,
4408.0 -1410.0 -247.848,206,stand,,,
4450.79 -701.213 -245.703,212,stand,,,
4223.76 -708.978 -245.114,212,stand,,,
4450.0 -880.0 -251.875,212,stand,,,
4349.21 805.213 -249.853,145,stand,,,
4480.0 1218.0 -258.541,158,stand,,,
2183.76 -2436.98 -259.72,188,stand,,,
2191.0 -2910.02 -256.304,203,stand,,,
1223.76 -1148.98 -259.875,180,stand,,,
1323.02 608.235 -303.875,170,stand,,,
2693.21 3653.21 -83.3551,136,stand,,,
3931.0 5277.98 -70.3806,112,stand,,,
3889.21 5529.21 -72.5836,111,stand,,,
4109.21 6621.21 88.125,102,stand,,,
4619.02 6615.76 88.125,103,stand,,,
4454.02 7601.0 88.125,99,stand,,,
3179.02 7567.76 128.125,84,stand,,,
3130.79 7301.21 131.078,85,stand,,,
-529.385 5346.11 -27.0066,23,stand,,,
-377.385 5302.11 -34.6412,22 226,stand,,,
-532.0 4674.0 0.637955,228,stand,,,
-163.0 4914.02 -44.4824,228,stand,,,
-188.0 5686.0 -14.8696,224 226,stand,,,
197.0 4221.98 -27.8806,233,stand,,,
434.019 3365.0 -113.759,237,stand,,,
59.0 3525.98 -36.0843,236,stand,,,
82.0 3060.0 -73.3703,237 238,stand,,,
49.8858 2657.39 9.30486,240,stand,,,
49.8858 2449.39 21.9884,243,stand,,,
1142.46 2433.21 7.53275,244,stand,,,
1341.98 2369.0 9.54858,245,stand,,,
1054.0 2240.0 13.3954,244,stand,,,
874.456 2277.21 13.5464,242,stand,,,
2752.0 2334.0 -27.1525,38 251,stand,,,
3064.0 2334.0 -46.8114,37 251,stand,,,
3096.0 3140.0 -131.893,254 255 259 260,stand,,,
2807.0 3166.02 -67.8827,254,stand,,,
2863.0 2985.98 -147.055,254,stand,,,
2792.0 2794.0 -148.493,154 251,stand,,,
3400.0 3530.0 -96.537,263,stand,,,
2689.98 3481.0 -102.402,261,stand,,,
2693.54 4266.79 -81.4871,268,stand,,,
3358.02 4265.0 -76.9078,266,stand,,,
3192.0 4410.0 -64.7452,266,stand,,,
3346.79 3973.21 -88.9541,129,stand,,,
3830.02 5215.0 -83.7777,304,stand,,,
4662.02 5385.0 -90.5717,54,stand,,,
4264.0 6506.0 66.4509,306,stand,,,
4704.0 6498.0 64.963,306 307,stand,,,
4352.0 5214.0 -86.7109,54 115 305,stand,,,
4568.24 5340.98 -99.8091,50 53,stand,,,
834.787 1373.21 -324.743,56 59 312,stand,,,
859.022 1463.76 -328.696,55 311,stand,,,
656.0 1762.0 -252.158,311,stand,,,
142.0 1576.0 -172.234,59 243 311,stand,,,
214.0 1200.0 -241.944,55 58 312,stand,,,
1248.0 -822.0 -291.154,63 335,stand,,,
856.0 -818.0 -313.67,62 335,stand,,,
