107
-1157.0 1197.0 0.125,40 47 48,stand,,,
-846.0 807.0 0.125,38,stand,,,
-1070.0 72.0 0.125,54,stand,,,
-359.0 -251.0 2.125,,stand,,,
339.0 -450.0 2.125,76 77 78,stand,,,
319.0 -49.0 0.125,88 89 92,stand,,,
411.0 493.0 0.125,16,stand,,,
574.0 659.0 0.125,12,stand,,,
932.0 167.0 0.125,97 99 102,stand,,,
952.0 -300.0 0.125,95,stand,,,
814.0 -417.0 0.125,80,stand,,,
-192.0 895.0 0.125,30 31 35 36,stand,,,
564.404 578.277 0.125,7 13 14 15 103,stand,,,
328.996 583.829 0.125,12 14 104,stand,,,
761.503 577.975 0.125,12 13 100 101,stand,,,
524.857 391.632 0.125,12 16 98,stand,,,
428.625 363.196 0.125,6 15 17 18 19 90 91,stand,,,
-316.006 357.048 0.125,16 18 19 25,stand,,,
-186.784 362.172 2.125,16 17 22,stand,,,
-57.0645 359.387 0.125,16 17 20 91,stand,,,
-58.5294 519.444 0.125,19 21,stand,,,
181.343 511.484 0.125,20,stand,,,
-161.911 248.365 0.125,18 23,stand,,,
38.6648 241.388 0.125,22 24,stand,,,
15.6794 100.994 0.125,23 25 65,stand,,,
-299.941 153.426 0.125,17 24 26 27 65,stand,,,
-402.817 23.6051 0.125,25 27,stand,,,
-357.854 83.6047 0.125,25 26 28 60 106,stand,,,
-432.516 91.4377 0.125,27 29 60,stand,,,
-428.71 510.729 0.125,28 30,stand,,,
-197.192 469.791 0.125,11 29 31,stand,,,
-166.384 671.432 0.125,11 30 32,stand,,,
-68.4809 665.828 0.125,31 33 104,stand,,,
-73.2004 1039.91 0.125,32 34,stand,,,
-439.959 1032.53 0.125,33 35 36,stand,,,
-433.302 926.496 0.125,11 34 37,stand,,,
-430.656 661.068 0.125,11 34 37,stand,,,
-441.236 822.385 0.125,35 36 38,stand,,,
-742.991 807.754 0.125,1 37 39 40,stand,,,
-749.389 929.918 0.125,38 40 41,stand,,,
-753.425 1202.46 0.125,0 38 39 47,stand,,,
-975.337 948.779 0.125,39 42,stand,,,
-977.541 807.197 0.125,41 43,stand,,,
-1099.86 814.895 0.125,42 44 45 50,stand,,,
-1076.95 933.115 0.125,43 45 49,stand,,,
-1092.08 1061.78 0.125,43 44 46,stand,,,
-856.264 1060.46 0.125,45 47,stand,,,
-865.86 1215.62 0.125,0 40 46,stand,,,
-1224.23 1098.93 4.125,0 49,stand,,,
-1216.64 937.288 0.125,44 48,stand,,,
-1156.01 757.455 4.125,43 51,stand,,,
-1144.14 470.519 0.125,50 52 56,stand,,,
-1219.51 454.574 0.125,51 53 56,stand,,,
-1215.34 190.324 0.125,52 54,stand,,,
-1073.5 201.275 0.125,2 53 55,stand,,,
-928.131 248.44 0.125,54 57 59 60,stand,,,
-1006.37 477.457 0.125,51 52 57 58,stand,,,
-1030.42 313.449 0.125,55 56,stand,,,
-853.038 477.504 0.125,56 59,stand,,,
-807.47 299.082 0.125,55 58 105,stand,,,
-872.99 88.439 0.125,27 28 55 106,stand,,,
-121.054 -187.391 0.125,62 64 66,stand,,,
46.8698 -193.991 0.125,61 63,stand,,,
64.8749 -40.8247 0.125,62 64,stand,,,
-119.281 -19.4609 0.125,61 63 65,stand,,,
-121.474 141.512 0.125,24 25 64,stand,,,
-226.145 -184.923 0.125,61 67 68,stand,,,
-214.453 28.4453 0.125,66,stand,,,
-227.495 -357.774 0.125,66 69 70,stand,,,
-386.238 -379.764 0.125,68,stand,,,
-226.597 -460.581 0.125,68 71,stand,,,
-104.895 -450.426 0.125,70 72,stand,,,
-88.9482 -292.346 0.125,71 73 74,stand,,,
162.935 -309.714 0.125,72 92,stand,,,
21.9806 -415.607 0.125,72 75,stand,,,
198.822 -411.585 0.125,74 76,stand,,,
247.612 -468.188 4.125,4 75,stand,,,
318.746 -276.573 0.125,4 78,stand,,,
334.997 -371.163 0.125,4 77 79,stand,,,
505.922 -364.278 0.125,78 80 86 87,stand,,,
621.489 -347.3 0.125,10 79 81,stand,,,
620.499 -248.676 0.125,80 82,stand,,,
752.807 -256.714 0.125,81 83 95 96,stand,,,
756.62 71.3963 0.125,82 84 94 97,stand,,,
648.557 54.9675 0.125,83 85 93,stand,,,
650.531 -149.427 0.125,84 86 93,stand,,,
534.018 -135.412 0.125,79 85 88 90,stand,,,
500.023 -457.309 0.125,79,stand,,,
314.061 -155.075 0.125,5 86,stand,,,
311.367 192.672 0.125,5 90,stand,,,
426.75 195.342 0.125,16 86 89 93,stand,,,
177.914 347.898 0.125,16 19 92,stand,,,
184.182 -17.533 0.125,5 73 91,stand,,,
657.925 195.584 0.125,84 85 90,stand,,,
968.737 55.3575 0.125,83 95,stand,,,
968.192 -250.503 0.125,9 82 94,stand,,,
824.516 -35.101 0.125,82,stand,,,
754.05 265.983 0.125,8 83 98,stand,,,
691.066 353.768 0.125,15 97,stand,,,
958.247 666.702 0.125,8 100 102,stand,,,
758.435 672.027 0.125,14 99,stand,,,
750.999 495.481 0.125,14 102,stand,,,
962.58 495.418 0.125,8 99 101,stand,,,
598.611 480.741 0.125,12,stand,,,
317.612 658.203 0.125,13 32,stand,,,
-736.666 287.285 0.125,59 106,stand,,,
-736.63 114.502 0.125,27 60 105,stand,,,
