148
2288.08 -78.2519 16.125,1 62,stand,,,
2161.77 393.119 16.125,0 63,stand,,,
2041.98 592.922 16.125,67,stand,,,
1608.58 170.352 24.125,66 70,stand,,,
1872.02 -233.219 16.125,62 65,stand,,,
790.174 -523.096 23.125,59,stand,,,
929.978 -326.204 20.8091,59 60,stand,,,
1041.54 540.193 19.8657,78 79,stand,,,
1502.71 897.736 16.125,77,stand,,,
878.859 405.499 24.125,74 76,stand,,,
989.132 194.861 24.125,74 75 76,stand,,,
754.049 -48.2667 24.125,49,stand,,,
872.992 33.2971 160.125,36,stand,,,
1153.8 67.1294 160.125,37 41 48,stand,,,
1342.84 134.348 160.125,42,stand,,,
-2088.1 65.7311 16.125,16 111,stand,,,
-1970.45 388.985 16.125,15 110,stand,,,
-1777.62 684.878 16.125,121,stand,,,
-1657.01 1018.54 16.125,121,stand,,,
-935.93 599.878 24.125,101 106,stand,,,
-1421.62 932.024 16.125,121,stand,,,
-1061.0 51.5877 24.125,114 120,stand,,,
-879.796 -263.382 18.5469,115 116,stand,,,
-783.755 -221.717 24.125,118 119,stand,,,
-622.369 -520.961 23.125,116,stand,,,
-808.628 25.7117 24.125,118 119,stand,,,
-399.317 278.993 24.125,83 85 86,stand,,,
-857.796 171.308 160.125,91 92,stand,,,
-1084.17 268.602 160.125,97,stand,,,
-704.675 297.324 160.125,91 92,stand,,,
-1667.31 -140.635 16.125,111 112,stand,,,
-438.793 695.425 23.125,107 108,stand,,,
467.321 788.811 23.125,132,stand,,,
88.0 890.0 23.125,131 132,stand,,,
563.321 748.811 23.125,80 81,stand,,,
-263.765 827.022 23.125,108 131,stand,,,
879.182 -95.8978 160.125,12 41 46 47,stand,,,
1209.05 -27.3813 160.125,13 38 41 42,stand,,,
1235.41 -165.225 160.125,37 39,stand,,,
1135.46 -191.02 160.125,38 40,stand,,,
925.839 -240.18 24.125,39 49 55,stand,,,
1049.85 -63.2576 160.125,13 36 37 48,stand,,,
1373.6 8.34784 160.125,14 37 45,stand,,,
1493.27 21.135 160.125,44 45,stand,,,
1438.24 230.3 24.125,43 69 72,stand,,,
1467.02 -68.2974 160.125,42 43,stand,,,
776.102 -234.031 160.125,36 47,stand,,,
727.822 -31.0886 160.125,36 46,stand,,,
1002.56 59.0491 160.125,13 41,stand,,,
795.323 -173.022 24.125,11 40 50 141,stand,,,
924.76 -75.3234 24.125,49 51 52 55,stand,,,
916.815 52.4588 24.125,50,stand,,,
1114.69 -13.5603 24.125,50 53 54,stand,,,
1174.16 111.16 24.125,52 54 75,stand,,,
1223.42 -67.3544 24.125,52 53 56,stand,,,
881.272 -184.389 24.125,40 50,stand,,,
1370.71 -34.0567 24.125,54 57 68 70,stand,,,
1421.3 -290.936 16.125,56 58 61,stand,,,
1098.84 -391.125 19.3922,57 59 60,stand,,,
800.779 -418.421 22.961,5 6 58 138 147,stand,,,
970.075 -437.59 21.0331,6 58,stand,,,
1740.6 -139.979 16.125,57 65 70,stand,,,
2064.23 -126.46 16.125,0 4 64 65,stand,,,
1935.64 347.405 16.125,1 64 66 71,stand,,,
1987.24 116.387 16.125,62 63 66,stand,,,
1834.14 -85.8482 16.125,4 61 62 66 70,stand,,,
1787.24 105.529 16.125,3 63 64 65 70 71,stand,,,
1719.95 472.106 16.125,2 69 71 77,stand,,,
1292.83 278.462 24.125,56 69 73,stand,,,
1410.19 352.809 24.125,44 67 68 71 72 73 77,stand,,,
1597.7 16.5531 24.125,3 56 61 65 66,stand,,,
1751.68 319.277 16.125,63 66 67 69 72,stand,,,
1477.07 312.108 24.125,44 69 71,stand,,,
1251.76 457.344 24.125,68 69 74 77 78,stand,,,
1060.65 427.381 24.125,9 10 73 75 76,stand,,,
1128.21 303.807 24.125,10 53 74,stand,,,
878.371 206.497 24.125,9 10 74 82,stand,,,
1564.06 635.985 16.125,8 67 69 73 78,stand,,,
1215.73 620.061 16.125,7 73 77 79,stand,,,
980.998 665.424 19.7179,7 78 81,stand,,,
494.266 507.383 23.125,34 81 129 132 145,stand,,,
703.495 609.798 23.125,34 79 80 82,stand,,,
718.593 192.496 23.125,76 81 126 145 146,stand,,,
-470.132 149.97 24.125,26 85 86 89 130,stand,,,
-931.052 186.832 24.125,88 89 120,stand,,,
-520.244 357.248 24.125,26 83 86 87,stand,,,
-574.746 220.787 24.125,26 83 85 89,stand,,,
-717.76 431.958 160.125,85 90,stand,,,
-857.659 454.543 24.125,84 89 101,stand,,,
-762.92 171.603 24.125,83 84 86 88,stand,,,
-808.971 479.25 160.125,87 91,stand,,,
-868.016 361.748 160.125,27 29 90 92 97,stand,,,
-728.97 138.652 160.125,27 29 91 93,stand,,,
-605.557 91.253 160.125,92 94,stand,,,
-482.473 66.2027 160.125,93 95,stand,,,
-411.781 274.089 160.125,94 96,stand,,,
-484.716 360.572 160.125,95,stand,,,
-1036.95 447.997 160.125,28 91 98,stand,,,
-1065.84 512.27 160.125,97 99,stand,,,
-1137.34 448.624 160.125,98 100,stand,,,
-1219.14 248.623 24.125,99 105,stand,,,
-988.508 517.049 24.125,19 88 102 104 109 122,stand,,,
-1274.93 423.615 16.125,101 103 109 121,stand,,,
-1578.67 260.767 16.125,102 105 110 112 114 121,stand,,,
-1110.01 188.812 24.125,101 105 117,stand,,,
-1270.04 131.665 24.125,100 103 104 112 114 117 121,stand,,,
-870.731 723.312 16.125,19 107 109,stand,,,
-533.154 539.196 23.125,31 106 108,stand,,,
-236.064 484.593 23.125,31 35 107 129 130 131,stand,,,
-1161.97 743.5 16.125,101 102 106 121,stand,,,
-1695.62 287.065 16.125,16 103 113,stand,,,
-1824.03 -31.8788 16.125,15 30 112 113,stand,,,
-1636.9 40.8806 16.125,30 103 105 111 113 114,stand,,,
-1765.95 151.551 16.125,110 111 112,stand,,,
-1316.35 -28.5519 24.125,21 103 105 112 115 117,stand,,,
-979.268 -336.561 19.125,22 114 116 117,stand,,,
-690.662 -382.448 23.125,22 24 115 137,stand,,,
-1066.74 -96.377 24.125,104 105 114 115 118 120,stand,,,
-897.47 -170.755 24.125,23 25 117 119,stand,,,
-690.493 -51.9382 24.125,23 25 118 137 144,stand,,,
-989.388 65.2606 24.125,21 84 117,stand,,,
-1482.18 707.412 16.125,17 18 20 102 103 105 109 122,stand,,,
-1116.2 629.509 24.125,101 121,stand,,,
265.508 11.8016 48.125,126 128,stand,,,
145.489 -1.38188 48.125,125 128,stand,,,
61.1947 -15.2495 16.125,124 133 134 143,stand,,,
339.665 18.8873 16.125,82 123 141 145,stand,,,
167.88 214.494 48.125,128 129,stand,,,
205.998 10.6313 48.125,123 124 127,stand,,,
131.853 435.271 23.125,80 108 127 132 133 145,stand,,,
-301.81 79.3221 23.125,83 108 133 143 144,stand,,,
-99.3186 723.041 23.125,33 35 108,stand,,,
297.674 629.537 23.125,32 33 80 129 145,stand,,,
40.5481 230.694 23.125,125 129 130 143,stand,,,
155.408 -374.801 16.125,125 135 138,stand,,,
113.394 -714.707 16.125,134 136 138 139,stand,,,
-124.061 -489.668 23.125,135 137 139 143,stand,,,
-345.326 -288.95 23.125,116 119 136 143 144,stand,,,
372.003 -460.254 23.125,59 134 135 140 141 145,stand,,,
-117.471 -886.559 23.125,135 136 142,stand,,,
357.351 -884.233 23.0938,138 142,stand,,,
560.668 -218.655 23.125,49 126 138 146 147,stand,,,
121.71 -934.022 16.125,139 140,stand,,,
-179.659 -20.132 24.125,125 130 133 136 137 144,stand,,,
-347.116 -155.081 23.125,119 130 137 143,stand,,,
432.661 212.017 23.125,80 82 126 129 132 138 146,stand,,,
510.188 101.399 23.125,82 141 145,stand,,,
576.415 -379.712 23.125,59 141,stand,,,
