20
2604.41 3734.92 64.125,1,stand,21.275 117.349 0,,
2315.26 3753.97 64.125,0 2,stand,35.4968 68.3005 0,,
2207.33 4003.55 64.125,3 1 4,stand,44.7968 -179.156 0,,
2032.79 4003.32 64.125,2 5,stand,44.1211 -179.265 0,,
2208.78 4470.08 320.125,2 5 6,stand,30.1245 91.0642 0,,
2031.7 4472.23 320.125,4 3 6,stand,41.2097 -99.6091 0,,
2202.18 4564.72 320.125,4 5 7,stand,23.5162 1.95956 0,,
3587.77 4510.04 320.125,6 8,stand,28.7787 -3.94012 0,,
3711.53 3011.35 320.125,7 9,stand,19.4843 -61.1624 0,,
4246.48 2770.51 320.125,8 10,stand,14.6722 -24.3198 0,,
4693.82 2172.17 320.125,9 11 13 19,stand,25.9827 -42.2385 0,,
4818.48 2294.14 320.125,10 12 19,stand,29.4543 44.6634 0,,
5170.96 1943.92 64.125,11 13 14 16 15,stand,49.3835 -45.3696 0,,
5033.38 1821.33 64.125,12 10 14 16 15,stand,52.2949 -149.185 0,,
5457.41 1556.33 64.125,12 13 15,stand,13.4363 88.6417 0,,
5469.02 2024.08 64.125,14 16 12 13 17,stand,40.8746 159.646 0,,
5278.31 2024.64 64.125,15 12 13 18,stand,51.2897 -175.607 0,,
5461.34 2497.89 320.125,15 18 19,stand,43.3411 96.821 0,,
5287.22 2485.76 320.125,17 16 19,stand,41.4349 -91.9516 0,,
4797.27 2540.76 320.125,18 11 10 17,stand,24.1864 178.576 0,,
